app_id,name,developer,publisher,developer_title_count,composite_score,tier,recognition_pct,headroom_pct,fit_pct,review_total,review_positive_ratio,review_score_bucket,owners_range,owners_mid,price_usd,metacritic_score,has_controller_support,is_indie,is_self_published,has_coop,has_multiplayer,release_year,genres,tags,screen_review_total_ge_5000,screen_quality_ge_0.70,screen_owners_le_750k,screen_monetisation_paid,screen_is_indie_and_dev_title_count_le_10,screen_controller_support,screen_gamepass_availability
1785150,Friends vs Friends,Brainwash Gang,Raw Fury,4,0.7677,Anchor,0.7325,0.8549,0.5944,12013,0.8307,Very Positive,"200,000 .. 500,000",350000.0,9.99,,True,True,False,True,True,2023,Action|Indie,Action|Arena Shooter|Battle Royale|Card Game|Co-op|Colorful|Combat|Destruction|FPS|First-Person|Gun Customization|Hero Shooter|Indie|Multiplayer|Old School,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
714120,Little Misfortune,Killmonday Games AB,Killmonday Games AB,2,0.7661,Anchor,0.6853,0.8164,0.9685,10999,0.9177,Very Positive,"200,000 .. 500,000",350000.0,19.99,57,True,True,True,False,False,2019,Adventure|Casual|Indie,2D|Adventure|Atmospheric|Casual|Choices Matter|Cute|Dark|Dark Fantasy|Dark Humor|Female Protagonist|Funny|Great Soundtrack|Horror|Indie|Interactive Fiction,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
264200,One Finger Death Punch,Silver Dollar Games,Silver Dollar Games,4,0.7652,Anchor,0.8619,0.6294,0.8252,16239,0.9794,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,1.24,,True,True,True,False,False,2014,Action|Casual|Indie,2D|2D Fighter|Action|Addictive|Arcade|Beat 'em up|Blood|Casual|Difficult|Epic|Fast-Paced|Fighting|Funny|Gore|Great Soundtrack,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
394690,Tower Unite,PixelTail Games,PixelTail Games,1,0.7645,Anchor,0.9196,0.7465,0.0612,19950,0.9004,Very Positive,"500,000 .. 1,000,000",750000.0,19.99,,True,True,True,True,True,2016,Action|Adventure|Casual|Early Access|Indie|Massively Multiplayer|Racing,Action|Adventure|Arcade|Casual|Character Customization|Early Access|FPS|Funny|Great Soundtrack|Indie|Massively Multiplayer|Memes|Mini Golf|Multiplayer|Open World,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
257850,Hyper Light Drifter,Heart Machine,Heart Machine,2,0.7607,Anchor,0.8741,0.6643,0.5787,17197,0.9331,Very Positive,"500,000 .. 1,000,000",750000.0,19.99,84,True,True,True,True,True,2016,Action|Adventure|Indie|RPG,2D|Action|Action RPG|Adventure|Atmospheric|Colorful|Difficult|Exploration|Fantasy|Great Soundtrack|Hack and Slash|Indie|Metroidvania|Pixel Graphics|Post-apocalyptic,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
2080690,Sunkenland,Vector3 Studio,Vector3 Studio,1,0.7605,Anchor,0.9073,0.7325,0.1381,19499,0.819,Very Positive,"500,000 .. 1,000,000",750000.0,19.99,,False,True,True,True,True,2023,Action|Early Access|Indie,3D|Action|Adventure|Base Building|Co-op|Crafting|Early Access|Exploration|FPS|Multiplayer|Open World|Open World Survival Craft|Post-apocalyptic|PvE|Realistic,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
250760,Shovel Knight: Treasure Trove,Yacht Club Games,Yacht Club Games,5,0.7584,Anchor,0.8444,0.6084,0.9283,15782,0.9591,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,39.99,85,True,True,True,True,True,2014,Action|Adventure|Indie,2D|Action|Adventure|Arcade|Comedy|Difficult|Fantasy|Funny|Great Soundtrack|Indie|Kickstarter|Medieval|Metroidvania|Old School|Pixel Graphics,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1244090,Sea of Stars,Sabotage Studio,Sabotage Studio,1,0.7575,Anchor,0.6731,0.8059,0.986,10857,0.8931,Very Positive,"200,000 .. 500,000",350000.0,34.99,87,True,True,True,False,False,2023,Adventure|Indie|RPG,2D|Adventure|Colorful|Comedy|Emotional|Exploration|Fantasy|Female Protagonist|Funny|Indie|JRPG|Kickstarter|Lore-Rich|Pixel Graphics|RPG,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
895870,Project Wingman,Sector D2,"Sector D2, Humble Games",1,0.7571,Anchor,0.8837,0.6757,0.4493,17348,0.9341,Very Positive,"500,000 .. 1,000,000",750000.0,24.99,75,True,True,False,False,False,2020,Action|Indie|Simulation,Action|Arcade|Controller|Epic|First-Person|Flight|Great Soundtrack|Indie|Jet|Military|Multiplayer|Realistic|Sci-fi|Shooter|Simulation,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
313340,Mountain,David OReilly,David OReilly,2,0.7559,Anchor,0.8584,0.6241,0.771,16227,0.8827,Very Positive,"500,000 .. 1,000,000",750000.0,0.79,,True,True,True,False,False,2014,Casual|Indie|RPG|Simulation,Ambient|Beautiful|Casual|Experimental|Funny|God Game|Great Soundtrack|Idler|Indie|Music|Nature|Philosophical|Procedural Generation|Puzzle|RPG,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
2171440,Fear & Hunger 2: Termina,Miro Haverinen,Miro Haverinen,2,0.7559,Depth,0.5455,1.0,0.8322,8962,0.9746,Overwhelmingly Positive,"0 .. 20,000",10000.0,11.99,,True,True,True,False,False,2022,Indie|RPG,2D|Anime|Atmospheric|CRPG|Dark Fantasy|Dungeon Crawler|Gothic|Horror|JRPG|Lovecraftian|Multiple Endings|Nonlinear|Party-Based RPG|Pixel Graphics|Psychological Horror,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
429050,Feed and Grow: Fish,Old B1ood,Greens s.r.o.,1,0.7524,Anchor,0.8759,0.6661,0.4808,17217,0.7749,Mostly Positive,"500,000 .. 1,000,000",750000.0,14.99,,True,True,False,False,True,2016,Action|Early Access|Indie|Simulation,Action|Adventure|Atmospheric|Co-op|Colorful|Cute|Early Access|Fishing|Funny|Great Soundtrack|Indie|Multiplayer|Open World|Realistic|Sandbox,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1158160,Coral Island,Stairway Games,Humble Games,1,0.7521,Anchor,0.9003,0.7115,0.1731,18653,0.8793,Very Positive,"500,000 .. 1,000,000",750000.0,29.99,,True,True,False,False,False,2023,Adventure|Casual|Indie|RPG|Simulation|Strategy,Adventure|Agriculture|Building|Cartoony|Casual|Character Customization|Crafting|Dating Sim|Farming Sim|Fishing|Indie|LGBTQ+|Life Sim|Mining|Open World,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1520370,Mon Bazou,Santa Goat,Santa Goat,1,0.7516,Anchor,0.7797,0.8916,0.0507,13093,0.9734,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,15.99,,True,True,True,False,False,2021,Adventure|Casual|Early Access|Indie|Racing|Simulation,3D|ATV|Automobile Sim|Building|Casual|Choose Your Own Adventure|Crafting|Driving|Early Access|Exploration|First-Person|Life Sim|Motorbike|Open World|Physics,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1574580,Strange Horticulture,Bad Viking,Iceberg Interactive,1,0.7474,Anchor,0.701,0.8252,0.6678,11234,0.9515,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,15.99,83,True,True,False,False,False,2022,Adventure|Indie|Simulation,2D|Adventure|Alternate History|Atmospheric|Choices Matter|Colorful|Conversation|Dark|Detective|Exploration|Investigation|Lovecraftian|Multiple Endings|Mystery|Nature,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1318690,shapez,Tobias Springer,"tobspr Games, Doyoyo Games",3,0.743,Anchor,0.7395,0.8601,0.292,12339,0.9641,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,9.99,,False,True,False,False,False,2020,Casual|Indie|Simulation|Strategy,2D|Abstract|Automation|Base Building|Building|Casual|Crafting|Family Friendly|Indie|Logic|Management|Moddable|Open World|Procedural Generation|Puzzle,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1571440,Lunch Lady,Manic Mice,Manic Mice,4,0.7367,Anchor,0.743,0.8706,0.1696,12434,0.8589,Very Positive,"200,000 .. 500,000",350000.0,4.99,,True,True,True,True,True,2021,Action|Adventure|Indie,Action|Action-Adventure|Choices Matter|Co-op|Collectathon|Dark|Exploration|FPS|First-Person|Horror|Multiplayer|Nonlinear|Online Co-Op|Procedural Generation|Psychological Horror,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1353230,Bomb Rush Cyberfunk,Team Reptile,Team Reptile,4,0.736,Anchor,0.7133,0.8304,0.472,11433,0.9834,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,39.99,,True,True,True,False,False,,Action|Adventure|Indie,3D|3D Platformer|Action|Adventure|Anime|Cartoon|Colorful|Cyberpunk|Futuristic|Great Soundtrack|Indie|Jet|Linear|Parkour|Relaxing,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
977880,Eastward,Pixpil,Chucklefish,1,0.7355,Anchor,0.8357,0.5804,0.8549,15361,0.8433,Very Positive,"500,000 .. 1,000,000",750000.0,24.99,82,True,True,False,False,False,2021,Action|Adventure|Indie|RPG,2D|Action|Action RPG|Adventure|Atmospheric|Casual|Comedy|Cute|Dark|Female Protagonist|Indie|JRPG|Mature|Pixel Graphics|Post-apocalyptic,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1556790,Isonzo,BlackMill Games,BlackMill Games,2,0.733,Anchor,0.7587,0.8794,0.0192,12682,0.8305,Very Positive,"200,000 .. 500,000",350000.0,13.99,73,True,True,True,False,True,2022,Action|Indie|Massively Multiplayer|Simulation|Strategy,Action|Atmospheric|Combat|FPS|First-Person|Historical|Indie|Massively Multiplayer|Military|Multiplayer|PvP|Realistic|Shooter|Simulation|Singleplayer,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
521890,Hello Neighbor,Dynamic Pixels,tinyBuild,7,0.7327,Anchor,0.8654,0.6434,0.4266,16592,0.8261,Very Positive,"500,000 .. 1,000,000",750000.0,29.99,,True,True,False,False,False,2017,Adventure|Indie|Strategy,3D|3D Platformer|Action|Action-Adventure|Dark Humor|Difficult|FPS|Family Friendly|First-Person|Funny|Horror|Multiple Endings|Psychological Horror|Sandbox|Stealth,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
2365810,Pseudoregalia,rittzler,rittzler,1,0.7322,Anchor,0.729,0.8479,0.285,11908,0.9729,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,5.99,,True,True,True,False,False,,Action|Adventure|Indie,3D|3D Platformer|Abstract|Adventure|Cartoon|Controller|Exploration|Fantasy|Female Protagonist|Magic|Metroidvania|Nonlinear|Old School|Parkour|Platformer,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
861540,Dicey Dungeons,Terry Cavanagh,Terry Cavanagh,3,0.7313,Anchor,0.6643,0.8007,0.7885,10685,0.8954,Very Positive,"200,000 .. 500,000",350000.0,14.99,80,True,True,True,False,False,2019,Indie|Strategy,Card Battler|Card Game|Cartoon|Casual|Colorful|Cute|Deckbuilding|Dungeon Crawler|Great Soundtrack|Indie|Mouse only|Procedural Generation|RPG|Replay Value|Roguelike,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
667970,VTOL VR,"Boundless Dynamics, LLC","Boundless Dynamics, LLC",2,0.7311,Anchor,0.8881,0.6853,0.1294,17517,0.9806,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,29.99,,False,True,True,True,True,2017,Action|Indie|Simulation,6DOF|Action|Artificial Intelligence|Combat|First-Person|Flight|Futuristic|Jet|Level Editor|Military|Multiplayer|Naval Combat|Physics|Realistic|Sandbox,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
894020,Death's Door,Acid Nerve,Devolver Digital,2,0.729,Anchor,0.8724,0.6626,0.278,17163,0.9345,Very Positive,"500,000 .. 1,000,000",750000.0,19.99,85,True,True,False,False,False,,Action|Adventure|Indie|RPG,3D|3D Platformer|Action|Action RPG|Action-Adventure|Adventure|Cartoony|Colorful|Combat|Controller|Cute|Dark Fantasy|Dungeon Crawler|Exploration|Hack and Slash,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1029780,Going Medieval,Foxy Voxel,Mythwright,1,0.7278,Anchor,0.8864,0.6818,0.1189,17473,0.8988,Very Positive,"500,000 .. 1,000,000",750000.0,24.99,,False,True,False,False,False,2021,Early Access|Indie|RPG|Simulation|Strategy,2D|Base Building|Building|City Builder|Colony Sim|Early Access|Indie|Management|Moddable|Open World|Procedural Generation|RPG|Sandbox|Sci-fi|Simulation,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
914800,Coffee Talk,Toge Productions,Toge Productions,5,0.7269,Anchor,0.6399,0.7885,0.9161,10410,0.9519,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,12.99,76,True,True,True,False,False,2020,Adventure|Casual|Indie,Anime|Atmospheric|Casual|Choices Matter|Conversation|Crafting|Emotional|Experimental|Fantasy|Indie|Interactive Fiction|LGBTQ+|Multiple Endings|Philosophical|Pixel Graphics,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
2138710,Sifu,Sloclap,"Sloclap, Kepler Interactive",2,0.7259,Anchor,0.8514,0.6154,0.5402,15959,0.9242,Very Positive,"500,000 .. 1,000,000",750000.0,39.99,81,True,True,False,False,False,2023,Action|Indie,Action|Action RPG|Action Roguelike|Action-Adventure|Arcade|Beat 'em up|Blood|Crime|Dark|Dark Fantasy|Difficult|Fighting|Hack and Slash|Indie|Martial Arts,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
237990,The Banner Saga,Stoic,Stoic Studio,4,0.7229,Anchor,0.8339,0.5787,0.7448,15294,0.8898,Very Positive,"500,000 .. 1,000,000",750000.0,24.99,80,True,True,False,False,False,2014,Indie|RPG|Strategy,2D|Adventure|Atmospheric|Choices Matter|Crowdfunded|Fantasy|Great Soundtrack|Hand-drawn|Indie|Kickstarter|RPG|Singleplayer|Story Rich|Strategy|Strategy RPG,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
2291760,Papa's Freezeria Deluxe,Flipline Studios,Flipline Studios,1,0.7225,Low-cost option,0.5935,0.9773,0.3479,9608,0.9926,Overwhelmingly Positive,"100,000 .. 200,000",150000.0,5.99,,False,True,True,False,False,2023,Action|Casual|Indie|Simulation|Strategy,2D|Action|Casual|Character Customization|Classic|Colorful|Cooking|Cult Classic|Cute|Family Friendly|Funny|Indie|Job Simulator|Management|Nostalgia,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
2239150,Thronefall,GrizzlyGames,GrizzlyGames,2,0.7224,Anchor,0.8601,0.6259,0.4196,16228,0.9669,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,9.74,,True,True,True,False,False,2024,Action|Indie|Strategy,3D|Action|Action RTS|Base Building|Building|City Builder|Colorful|Combat|Controller|Early Access|Fantasy|Hack and Slash|Indie|Isometric|Medieval,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
456750,The Room Three,Fireproof Games,Fireproof Games,6,0.7215,Anchor,0.708,0.8269,0.3671,11347,0.9608,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,5.99,,False,True,True,False,False,2018,Adventure|Indie,3D|Adventure|Atmospheric|Casual|Dark|Escape Room|First-Person|Hidden Object|Horror|Indie|Lovecraftian|Multiplayer|Multiple Endings|Mystery|Point & Click,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1046030,ISLANDERS,"Coatsink, GrizzlyGames, Stage Clear Studios",Coatsink,1,0.7171,Anchor,0.8462,0.6136,0.486,15864,0.9476,Very Positive,"500,000 .. 1,000,000",750000.0,4.99,82,False,True,False,False,False,2019,Casual|Indie|Strategy,3D|Addictive|Atmospheric|Beautiful|Building|City Builder|Colony Sim|Colorful|Indie|Minimalist|Multiplayer|Procedural Generation|Puzzle|Relaxing|Replay Value,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1283410,Tails of Iron,Odd Bug Studio,"United Label, CI Games",1,0.7159,Anchor,0.6573,0.7972,0.6836,10597,0.8894,Very Positive,"200,000 .. 500,000",350000.0,24.99,81,True,True,False,False,False,2021,Action|Adventure|Indie,2.5D|2D|Action|Action RPG|Action-Adventure|Adventure|Atmospheric|Character Customization|Combat|Dark Fantasy|Difficult|Fantasy|Medieval|Metroidvania|Narration,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1424330,Wobbledogs,Animal Uprising,Secret Mode,1,0.7138,Anchor,0.6696,0.8024,0.5804,10735,0.9817,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,19.99,79,True,True,False,False,False,2022,Casual|Indie|Simulation,3D|Artificial Intelligence|Casual|Colorful|Cute|Dog|Early Access|Experimental|Family Friendly|Funny|Great Soundtrack|Indie|Life Sim|Physics|Procedural Generation,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
335670,LISA: The Painful,Dingaling Productions,Serenity Forge,1,0.7087,Anchor,0.8094,0.5297,0.9213,14282,0.9567,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,19.99,77,True,True,False,False,False,2014,Adventure|Indie|RPG,2D|Adventure|Atmospheric|Choices Matter|Comedy|Dark|Dark Humor|Funny|Horror|Indie|JRPG|Party-Based RPG|Pixel Graphics|Post-apocalyptic|Psychological Horror,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
383270,Hue,Fiddlesticks Games,Curve Games,1,0.7061,Anchor,0.6154,0.7727,0.8934,9845,0.9259,Very Positive,"200,000 .. 500,000",350000.0,14.99,79,True,True,False,False,False,2016,Adventure|Indie,2D|2D Platformer|Adventure|Casual|Colorful|Great Soundtrack|Indie|Metroidvania|Narration|Platformer|Puzzle|Puzzle Platformer|Side Scroller|Singleplayer|Story Rich,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1158940,Blazing Sails,"Get Up Games, Iceberg Interactive",Iceberg Interactive,1,0.703,Low-cost option,0.5507,0.9755,0.3741,9000,0.8721,Very Positive,"100,000 .. 200,000",150000.0,5.99,,True,True,False,True,True,2023,Action|Adventure|Casual|Indie,Action|Battle Royale|Character Customization|Co-op|Competitive|FPS|Fast-Paced|First-Person|Funny|Historical|Multiplayer|Naval|Naval Combat|Online Co-Op|Open World,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
702670,Donut County,Ben Esposito,Annapurna Interactive,1,0.6997,Anchor,0.604,0.7657,0.9143,9707,0.9161,Very Positive,"200,000 .. 500,000",350000.0,12.99,77,True,True,False,False,False,2018,Adventure|Casual|Indie,3D|Adventure|Casual|Comedy|Cute|Drama|Family Friendly|Female Protagonist|Funny|Great Soundtrack|Indie|Interactive Fiction|Music|Physics|Puzzle,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1404850,Luck be a Landlord,TrampolineTales,TrampolineTales,1,0.699,Low-cost option,0.6189,0.778,0.7832,9990,0.9354,Very Positive,"200,000 .. 500,000",350000.0,9.99,,True,True,True,False,False,2023,Indie|Simulation|Strategy,2D|Auto Battler|Capitalism|Casual|Deckbuilding|Early Access|Gambling|Indie|Management|Pixel Graphics|Procedural Generation|Resource Management|Retro|Roguelike|Roguelike Deckbuilder,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1302240,Labyrinthine,Valko Game Studios,Valko Game Studios,1,0.699,Anchor,0.8392,0.5909,0.4301,15545,0.8544,Very Positive,"500,000 .. 1,000,000",750000.0,9.99,,True,True,True,True,True,2023,Action|Adventure|Indie,Action|Action-Adventure|Atmospheric|Character Customization|Co-op|Co-op Campaign|Controller|First-Person|Horror|Lovecraftian|Multiplayer|Online Co-Op|Procedural Generation|Psychological Horror|Puzzle,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
503560,911 Operator,Jutsu Games,Games Operators,5,0.6972,Anchor,0.8549,0.6206,0.215,16138,0.8897,Very Positive,"500,000 .. 1,000,000",750000.0,14.99,68,False,True,False,False,False,2017,Casual|Indie|Simulation|Strategy,2D|Addictive|Atmospheric|Casual|Choices Matter|Crime|Drama|Education|Indie|Management|Mature|Minimalist|Moddable|Modern|Real Time Tactics,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
2142790,Fields of Mistria,NPC Studio,NPC Studio,1,0.6962,Anchor,0.6311,0.7815,0.6801,10306,0.9825,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,13.99,,True,True,True,False,False,2024,Early Access|Indie|RPG|Simulation,2D|Agriculture|Anime|Building|Cooking|Crafting|Cute|Dating Sim|Early Access|Farming|Farming Sim|Life Sim|Mining|Open World|Pixel Graphics,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1321440,Cassette Beasts,Bytten Studio,Raw Fury,2,0.6913,Depth,0.4248,0.9983,0.7955,7575,0.9555,Overwhelmingly Positive,"0 .. 20,000",10000.0,19.99,,True,True,False,True,True,2023,Indie|RPG,2D|3D|Adventure|Cartoony|Co-op|Collectathon|Colorful|Comedy|Controller|Creature Collector|JRPG|Local Co-Op|Open World|Pixel Graphics|PvP,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
629820,Maneater,Tripwire Interactive,Tripwire Interactive,6,0.6904,Anchor,0.8409,0.6031,0.2867,15776,0.8863,Very Positive,"500,000 .. 1,000,000",750000.0,9.99,70,True,True,True,False,False,2021,Action|Adventure|Indie|RPG,Action|Action RPG|Action-Adventure|Adventure|Atmospheric|Dark Humor|Exploration|Female Protagonist|Gore|Hack and Slash|Narration|Nature|Open World|RPG|Simulation,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1276790,Ruined King: A League of Legends Story™,Airship Syndicate,Riot Forge,4,0.689,Anchor,0.6503,0.7955,0.4563,10499,0.8914,Very Positive,"200,000 .. 500,000",350000.0,29.99,80,True,True,False,False,False,2021,Indie|RPG,Action|Adventure|Fantasy|Female Protagonist|Great Soundtrack|Horror|Indie|Isometric|JRPG|Party-Based RPG|RPG|Singleplayer|Story Rich|Turn-Based|Turn-Based Combat,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1809540,Nine Sols,RedCandleGames,RedCandleGames,2,0.6869,Anchor,0.8077,0.528,0.7185,14257,0.9532,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,29.99,,True,True,True,False,False,,Action|Adventure|Indie,2D|Action|Action-Adventure|Adventure|Atmospheric|Cats|Comic Book|Dark Fantasy|Difficult|Gore|Hand-drawn|Indie|Martial Arts|Metroidvania|Mythology,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
428690,Youtubers Life,U-Play Online,"U-Play Online, ",2,0.6848,Anchor,0.8374,0.5822,0.3322,15371,0.7734,Mostly Positive,"500,000 .. 1,000,000",750000.0,8.24,,True,True,False,False,False,2017,Adventure|Casual|Indie|Simulation|Strategy,Adventure|Cartoon|Casual|Character Customization|Comedy|Family Friendly|Female Protagonist|Funny|Indie|Life Sim|Management|Memes|Open World|Realistic|Resource Management,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
