app_id,name,developer,publisher,composite_score,tier,recognition_pct,headroom_pct,fit_pct,review_total,review_positive_ratio,review_score_bucket,owners_range,owners_mid,price_usd,metacritic_score,has_controller_support,is_indie,has_coop,has_multiplayer,release_year,genres,tags,screen_review_total_ge_5000,screen_quality_ge_0.70,screen_owners_le_750k,screen_monetisation_paid,screen_has_controller_support,screen_gamepass_availability
2638370,Five Nights at Freddy's: Into the Pit,Mega Cat Studios,Mega Cat Studios,0.6692,Depth,0.4176,0.967,0.7143,7857,0.9577,Overwhelmingly Positive,"100,000 .. 200,000",150000.0,19.99,,True,True,False,False,2024,Action|Adventure|Indie,1980s|1990's|2D|Action|Action-Adventure|Adventure|Atmospheric|Dark|Exploration|Horror|Indie|Multiple Endings|Pixel Graphics|Point & Click|Psychological Horror,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1424330,Wobbledogs,Animal Uprising,Secret Mode,0.6678,Anchor,0.6264,0.8022,0.5259,10735,0.9817,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,19.99,79,True,True,False,False,2022,Casual|Indie|Simulation,3D|Artificial Intelligence|Casual|Colorful|Cute|Dog|Early Access|Experimental|Family Friendly|Funny|Great Soundtrack|Indie|Life Sim|Physics|Procedural Generation,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
228300,Remember Me,DONTNOD Entertainment,Capcom,0.667,Anchor,0.8163,0.5997,0.449,15720,0.8291,Very Positive,"500,000 .. 1,000,000",750000.0,29.99,65,True,False,False,False,2013,Action|Adventure,Action|Action-Adventure|Adventure|Atmospheric|Beat 'em up|Beautiful|Cyberpunk|Dystopian|Female Protagonist|Fighting|Futuristic|Great Soundtrack|Hack and Slash|Linear|Parkour,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1740720,Have a Nice Death,Magic Design Studios,Arc Games,0.6667,Anchor,0.5463,0.7567,0.7802,9455,0.865,Very Positive,"200,000 .. 500,000",350000.0,24.99,81,True,True,False,False,2023,Action|Indie,2D|2D Platformer|Action|Action Roguelike|Cartoon|Cartoony|Combat|Comedy|Controller|Dark Humor|Early Access|Funny|Gothic|Hack and Slash|Indie,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2239150,Thronefall,GrizzlyGames,GrizzlyGames,0.6637,Depth,0.8352,0.6295,0.3375,16228,0.9669,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,9.74,,True,True,False,False,2024,Action|Indie|Strategy,3D|Action|Action RTS|Base Building|Building|City Builder|Colorful|Combat|Controller|Early Access|Fantasy|Hack and Slash|Indie|Isometric|Medieval,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2142790,Fields of Mistria,NPC Studio,NPC Studio,0.6619,Depth,0.5887,0.7818,0.617,10306,0.9825,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,13.99,,True,True,False,False,2024,Early Access|Indie|RPG|Simulation,2D|Agriculture|Anime|Building|Cooking|Crafting|Cute|Dating Sim|Early Access|Farming|Farming Sim|Life Sim|Mining|Open World|Pixel Graphics,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
753420,Dungreed,TEAM HORAY,TEAM HORAY,0.6616,Depth,0.5149,0.7331,0.8666,8965,0.9327,Very Positive,"200,000 .. 500,000",350000.0,9.99,,True,True,False,False,2018,Action|Indie,2D|Action|Action Roguelike|Adventure|Bullet Hell|Difficult|Dungeon Crawler|Great Soundtrack|Indie|Local Co-Op|Loot|Metroidvania|Multiplayer|Pixel Graphics|Platformer,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1809540,Nine Sols,RedCandleGames,RedCandleGames,0.6603,Depth,0.7692,0.5118,0.675,14257,0.9532,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,29.99,,True,True,False,False,,Action|Adventure|Indie,2D|Action|Action-Adventure|Adventure|Atmospheric|Cats|Comic Book|Dark Fantasy|Difficult|Gore|Hand-drawn|Indie|Martial Arts|Metroidvania|Mythology,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1182900,A Plague Tale: Requiem,Asobo Studio,Focus Entertainment,0.6598,Anchor,0.865,0.686,0.1523,17575,0.9121,Very Positive,"500,000 .. 1,000,000",750000.0,19.99,82,True,False,False,False,2022,Action|Adventure,3D|Action|Action-Adventure|Adventure|Alternate History|Atmospheric|Cinematic|Dark|Drama|Emotional|Exploration|Female Protagonist|Historical|Interactive Fiction|Medieval,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
851100,Touhou Luna Nights,"Team Ladybug, WSS playground","WSS playground, PLAYISM",0.655,Depth,0.7488,0.4772,0.7551,13543,0.9767,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,17.99,,True,True,False,False,2019,Action|Adventure|Indie,2D|Action|Action-Adventure|Adventure|Anime|Beat 'em up|Bullet Hell|Controller|Cute|Exploration|Faith|Female Protagonist|Great Soundtrack|Indie|Metroidvania,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1520370,Mon Bazou,Santa Goat,Santa Goat,0.6491,Depth,0.7378,0.8917,0.0251,13093,0.9734,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,15.99,,True,True,False,False,2021,Adventure|Casual|Early Access|Indie|Racing|Simulation,3D|ATV|Automobile Sim|Building|Casual|Choose Your Own Adventure|Crafting|Driving|Early Access|Exploration|First-Person|Life Sim|Motorbike|Open World|Physics,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
9200,RAGE,id Software,Bethesda Softworks,0.6487,Anchor,0.8509,0.6672,0.1617,17219,0.7753,Mostly Positive,"500,000 .. 1,000,000",750000.0,9.99,79,True,False,True,True,2011,Action,Action|Adventure|Atmospheric|Co-op|Crafting|FPS|First-Person|Gore|Horror|Linear|Multiplayer|Online Co-Op|Open World|Post-apocalyptic|RPG,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2365810,Pseudoregalia,rittzler,rittzler,0.6483,Depth,0.6923,0.8571,0.1837,11908,0.9729,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,5.99,,True,True,False,False,,Action|Adventure|Indie,3D|3D Platformer|Abstract|Adventure|Cartoon|Controller|Exploration|Fantasy|Female Protagonist|Magic|Metroidvania|Nonlinear|Old School|Parkour|Platformer,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1307580,TOEM: A Photo Adventure,Something We Made,"Something We Made, popagenda",0.648,Depth,0.3093,0.9513,0.8791,6964,0.9924,Overwhelmingly Positive,"100,000 .. 200,000",150000.0,19.99,79,True,True,False,False,2021,Adventure|Casual|Indie,Adventure|Atmospheric|Cartoon|Casual|Cozy|Cute|Exploration|Family Friendly|Funny|Hand-drawn|Hidden Object|Music|Nature|Photo Editing|Puzzle,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
427410,Abiotic Factor,Deep Field Games,Playstack,0.6474,Depth,0.8807,0.7111,0.011,18141,0.9606,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,19.99,,True,False,True,True,2024,Action|Adventure|Early Access|RPG|Simulation,Adventure|Aliens|Base Building|Building|Co-op Campaign|Crafting|Early Access|Exploration|FPS|First-Person|Immersive Sim|Multiplayer|Online Co-Op|Open World Survival Craft|PvE,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
256290,Child of Light,Ubisoft Montréal,Ubisoft,0.647,Anchor,0.7363,0.4553,0.7818,13066,0.9189,Very Positive,"500,000 .. 1,000,000",750000.0,4.49,77,True,False,False,True,2014,RPG,2D|Action|Adventure|Atmospheric|Beautiful|Casual|Cute|Fantasy|Female Protagonist|Great Soundtrack|Hand-drawn|Indie|Local Co-Op|Platformer|RPG,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
894020,Death's Door,Acid Nerve,Devolver Digital,0.6464,Anchor,0.8462,0.6593,0.1743,17163,0.9345,Very Positive,"500,000 .. 1,000,000",750000.0,19.99,85,True,True,False,False,,Action|Adventure|Indie|RPG,3D|3D Platformer|Action|Action RPG|Action-Adventure|Adventure|Cartoony|Colorful|Combat|Controller|Cute|Dark Fantasy|Dungeon Crawler|Exploration|Hack and Slash,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
252610,Death Road to Canada,"Rocketcat Games, Madgarden",Rocketcat Games,0.6458,Depth,0.5086,0.73,0.8069,8922,0.9298,Very Positive,"200,000 .. 500,000",350000.0,14.99,,True,True,True,True,2016,Action|Indie|RPG,2D|Action|Action Roguelike|Character Customization|Co-op|Comedy|Difficult|Funny|Great Soundtrack|Indie|Local Co-Op|Memes|Multiplayer|Pixel Graphics|RPG,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1372110,JoJo's Bizarre Adventure: All-Star Battle R,CyberConnect2 Co. Ltd.,Bandai Namco Entertainment,0.6436,Depth,0.54,0.7551,0.6813,9351,0.8773,Very Positive,"200,000 .. 500,000",350000.0,14.99,,True,False,True,True,2022,Action,2.5D|2D|2D Fighter|2D Platformer|3D|3D Fighter|Action|Anime|Arcade|Colorful|Controller|Fighting|Great Soundtrack|LGBTQ+|Local Co-Op,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1302240,Labyrinthine,Valko Game Studios,Valko Game Studios,0.6433,Depth,0.8148,0.5887,0.3532,15545,0.8544,Very Positive,"500,000 .. 1,000,000",750000.0,9.99,,True,True,True,True,2023,Action|Adventure|Indie,Action|Action-Adventure|Atmospheric|Character Customization|Co-op|Co-op Campaign|Controller|First-Person|Horror|Lovecraftian|Multiplayer|Online Co-Op|Procedural Generation|Psychological Horror|Puzzle,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1069740,Seen,Seen Games,Seen Games,0.6429,Low-cost option,0.5526,0.763,0.6358,9550,0.9154,Very Positive,"200,000 .. 500,000",350000.0,2.99,,True,True,False,False,2019,Action|Adventure|Early Access|Indie,2.5D|Action|Adventure|Atmospheric|Dark|Dystopian|Early Access|Emotional|Great Soundtrack|Indie|Mystery|Platformer|Psychological Horror|Puzzle|Puzzle Platformer,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1571440,Lunch Lady,Manic Mice,Manic Mice,0.6418,Low-cost option,0.708,0.876,0.0832,12434,0.8589,Very Positive,"200,000 .. 500,000",350000.0,4.99,,True,True,True,True,2021,Action|Adventure|Indie,Action|Action-Adventure|Choices Matter|Co-op|Collectathon|Dark|Exploration|FPS|First-Person|Horror|Multiplayer|Nonlinear|Online Co-Op|Procedural Generation|Psychological Horror,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
589590,Kindergarten,"Con Man Games, Sean Young",SmashGames,0.6416,Low-cost option,0.46,0.6892,0.967,8220,0.9648,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,4.99,,True,True,False,False,2017,Adventure|Indie,Adventure|Blood|Choices Matter|Dark Comedy|Dark Humor|Difficult|Early Access|Funny|Gore|Horror|Indie|Memes|Mystery|Pixel Graphics|Psychological Horror,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1401590,Disney Dreamlight Valley,Gameloft,Gameloft,0.6407,Depth,0.8666,0.6876,0.0502,17587,0.9124,Very Positive,"500,000 .. 1,000,000",750000.0,39.99,,True,False,False,True,2023,Action|Adventure|Casual|RPG|Simulation,3D|Adventure|Casual|Character Customization|Choose Your Own Adventure|Cooking|Crafting|Exploration|Family Friendly|Fantasy|Farming Sim|Fishing|Immersive Sim|Life Sim|Magic,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2071280,Ravenswatch,Passtech Games,Nacon,0.6391,Anchor,0.6578,0.8242,0.2732,11195,0.7965,Mostly Positive,"200,000 .. 500,000",350000.0,24.99,84,True,False,True,True,2024,Action|Adventure,Action|Action Roguelike|Adventure|Atmospheric|Co-op|Dark|Dark Fantasy|Difficult|Early Access|Hack and Slash|Indie|Isometric|Multiplayer|Online Co-Op|RPG,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1669000,Age of Wonders 4,Triumph Studios,Paradox Interactive,0.6373,Depth,0.8038,0.573,0.3752,15209,0.8127,Very Positive,"500,000 .. 1,000,000",750000.0,49.99,,True,False,True,True,2023,Strategy,4X|Character Customization|Choices Matter|Co-op|Combat|Dwarf|Exploration|Fantasy|Grand Strategy|Lore-Rich|Magic|Moddable|Multiplayer|RPG|Singleplayer,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1556790,Isonzo,BlackMill Games,BlackMill Games,0.6357,Anchor,0.7206,0.8854,0.0078,12682,0.8305,Very Positive,"200,000 .. 500,000",350000.0,13.99,73,True,True,False,True,2022,Action|Indie|Massively Multiplayer|Simulation|Strategy,Action|Atmospheric|Combat|FPS|First-Person|Historical|Indie|Massively Multiplayer|Military|Multiplayer|PvP|Realistic|Shooter|Simulation|Singleplayer,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1158940,Blazing Sails,"Get Up Games, Iceberg Interactive",Iceberg Interactive,0.6316,Depth,0.5181,0.9796,0.2779,9000,0.8721,Very Positive,"100,000 .. 200,000",150000.0,5.99,,True,True,True,True,2023,Action|Adventure|Casual|Indie,Action|Battle Royale|Character Customization|Co-op|Competitive|FPS|Fast-Paced|First-Person|Funny|Historical|Multiplayer|Naval|Naval Combat|Online Co-Op|Open World,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
936790,Life is Strange: True Colors,Deck Nine,Square Enix,0.6304,Depth,0.7849,0.5353,0.449,14635,0.8931,Very Positive,"500,000 .. 1,000,000",750000.0,17.99,,True,False,False,False,2021,Action|Adventure,Action|Adventure|Atmospheric|Choices Matter|Choose Your Own Adventure|Cinematic|Drama|Emotional|Female Protagonist|LGBTQ+|Mature|Multiple Endings|Mystery|Narrative|Romance,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1382070,Viewfinder,Sad Owl Studios,Thunderful Publishing,0.6294,Depth,0.292,0.9466,0.8336,6812,0.9435,Very Positive,"100,000 .. 200,000",150000.0,24.99,84,True,True,False,False,2023,Adventure|Indie,3D Platformer|Abstract|Action-Adventure|Adventure|Atmospheric|Colorful|Dark Humor|Exploration|First-Person|Narration|Physics|Platformer|Psychological|Puzzle|Puzzle Platformer,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1548850,Six Days in Fallujah,Highwire Games,Victura,0.6293,Depth,0.6829,0.8446,0.1319,11749,0.8414,Very Positive,"200,000 .. 500,000",350000.0,39.99,,True,False,True,True,2023,Action|Early Access,Action|Co-op|Drama|Early Access|Emotional|FPS|First-Person|Hero Shooter|Historical|Military|Modern|Nonlinear|PvE|Realistic|Shooter,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2515020,FINAL FANTASY XVI,Square Enix,Square Enix,0.6284,Depth,0.6075,0.7928,0.3878,10514,0.7727,Mostly Positive,"200,000 .. 500,000",350000.0,49.99,,True,False,False,False,2024,Action|RPG,3D|Action|Action RPG|Atmospheric|Cinematic|Dark Fantasy|Drama|Emotional|Fantasy|Gore|Great Soundtrack|JRPG|Magic|Party-Based RPG|RPG,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1504500,OPUS: Echo of Starsong - Full Bloom Edition,SIGONO INC.,SIGONO INC.,0.6261,Anchor,0.4678,0.6939,0.8634,8345,0.9663,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,24.99,90,True,True,False,False,2021,Adventure|Indie,2.5D|2D|Adventure|Anime|Atmospheric|Colorful|Emotional|Exploration|Female Protagonist|Indie|Interactive Fiction|JRPG|Puzzle Platformer|Sci-fi|Singleplayer,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1276790,Ruined King: A League of Legends Story™,Airship Syndicate,Riot Forge,0.6256,Anchor,0.606,0.7912,0.3799,10499,0.8914,Very Positive,"200,000 .. 500,000",350000.0,29.99,80,True,True,False,False,2021,Indie|RPG,Action|Adventure|Fantasy|Female Protagonist|Great Soundtrack|Horror|Indie|Isometric|JRPG|Party-Based RPG|RPG|Singleplayer|Story Rich|Turn-Based|Turn-Based Combat,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
865360,We Were Here Together,Total Mayhem Games,Total Mayhem Games,0.6242,Anchor,0.7834,0.5322,0.427,14563,0.843,Very Positive,"500,000 .. 1,000,000",750000.0,12.99,77,True,True,True,True,2019,Adventure|Casual|Indie,Action-Adventure|Adventure|Atmospheric|Casual|Co-op|Co-op Campaign|Dark|Escape Room|Exploration|First-Person|Horror|Indie|Investigation|Linear|Multiplayer,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
266010,LYNE,Thomas Bowker,Thomas Bowker,0.6185,Low-cost option,0.4505,0.6766,0.8948,8146,0.9568,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,2.99,,True,True,False,False,2014,Casual|Indie,2D|Abstract|Action|Adventure|Arcade|Atmospheric|Casual|Difficult|Great Soundtrack|Indie|Logic|Minimalist|Mouse only|Procedural Generation|Puzzle,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
732690,FIVE NIGHTS AT FREDDY'S: HELP WANTED,Steel Wool Studios,ScottGames,0.6166,Depth,0.7033,0.3846,0.8273,12167,0.9614,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,29.99,,True,False,False,False,2019,Action|Casual,Action|Adventure|Atmospheric|Casual|Dark|Difficult|Family Friendly|First-Person|Funny|Horror|Indie|Psychological Horror|Puzzle|Robots|Singleplayer,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
428690,Youtubers Life,U-Play Online,"U-Play Online, ",0.6159,Depth,0.8116,0.5808,0.237,15371,0.7734,Mostly Positive,"500,000 .. 1,000,000",750000.0,8.24,,True,True,False,False,2017,Adventure|Casual|Indie|Simulation|Strategy,Adventure|Cartoon|Casual|Character Customization|Comedy|Family Friendly|Female Protagonist|Funny|Indie|Life Sim|Management|Memes|Open World|Realistic|Resource Management,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
629820,Maneater,Tripwire Interactive,Tripwire Interactive,0.6155,Anchor,0.8179,0.6013,0.1852,15776,0.8863,Very Positive,"500,000 .. 1,000,000",750000.0,9.99,70,True,True,False,False,2021,Action|Adventure|Indie|RPG,Action|Action RPG|Action-Adventure|Adventure|Atmospheric|Dark Humor|Exploration|Female Protagonist|Gore|Hack and Slash|Narration|Nature|Open World|RPG|Simulation,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
799640,Dungeon Munchies,maJAJa,maJAJa,0.6146,Depth,0.2732,0.9419,0.81,6606,0.9731,Overwhelmingly Positive,"100,000 .. 200,000",150000.0,19.99,,True,True,False,False,2022,Action|Adventure|Indie|RPG,2D|Action|Action RPG|Action-Adventure|Adventure|Anime|Bullet Hell|Comedy|Cooking|Difficult|Early Access|Exploration|Funny|Indie|Pixel Graphics,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1341290,We Were Here Forever,Total Mayhem Games,Total Mayhem Games,0.6144,Depth,0.7677,0.5102,0.4521,14210,0.9162,Very Positive,"500,000 .. 1,000,000",750000.0,17.99,,True,True,True,True,2022,Adventure|Casual|Indie,3D|Action-Adventure|Adventure|Atmospheric|Casual|Co-op|Co-op Campaign|Dark|Detective|Escape Room|Exploration|Fantasy|First-Person|Linear|Multiplayer,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
435530,The Final Station,DO MY BEST,tinyBuild,0.6141,Anchor,0.4741,0.708,0.7645,8454,0.8721,Very Positive,"200,000 .. 500,000",350000.0,14.99,76,True,True,False,False,2016,Action|Adventure|Indie,2D|Action|Adventure|Atmospheric|Great Soundtrack|Horror|Indie|Pixel Graphics|Platformer|Post-apocalyptic|Resource Management|Sci-fi|Shooter|Short|Side Scroller,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
631510,Devil May Cry HD Collection,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",0.6131,Depth,0.7174,0.4239,0.7096,12606,0.9196,Very Positive,"500,000 .. 1,000,000",750000.0,29.99,,True,False,False,False,2018,Action,Action|Adventure|Anime|Atmospheric|Beat 'em up|Character Action Game|Classic|Demons|Difficult|Fast-Paced|Gore|Gothic|Great Soundtrack|Hack and Slash|Singleplayer,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
313160,Farming Simulator 15,Giants Software,Giants Software,0.6121,Anchor,0.7991,0.5636,0.2763,15128,0.9216,Very Positive,"500,000 .. 1,000,000",750000.0,12.99,64,True,False,True,True,2014,Simulation,Agriculture|Automobile Sim|Co-op|Driving|Economy|Family Friendly|Farming Sim|Management|Mod|Moddable|Multiplayer|Online Co-Op|Open World|Physics|Realistic,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1681430,RoboCop: Rogue City,Teyon,Nacon,0.6092,Anchor,0.7896,0.5432,0.3187,14836,0.9042,Very Positive,"500,000 .. 1,000,000",750000.0,49.99,76,True,False,False,False,2023,Action|Adventure,Action|Action RPG|Adventure|Atmospheric|Crime|Cyberpunk|Dystopian|FPS|First-Person|Futuristic|Gore|Mature|RPG|Robots|Sci-fi,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
211400,Deadlight,"Tequila Works, S.L.",Xbox Game Studios,0.6059,Anchor,0.7159,0.4223,0.6797,12549,0.7886,Mostly Positive,"500,000 .. 1,000,000",750000.0,14.99,78,True,True,False,False,2012,Action|Adventure|Indie,2.5D|2D|Action|Adventure|Atmospheric|Controller|Great Soundtrack|Horror|Indie|Noir|Parkour|Platformer|Post-apocalyptic|Puzzle|Short,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
954740,Terminator: Resistance,Teyon,Reef Entertainment,0.6058,Depth,0.8022,0.5667,0.2323,15155,0.9174,Very Positive,"500,000 .. 1,000,000",750000.0,39.99,,True,False,False,False,2019,Action|Adventure|RPG,Action|Adventure|Atmospheric|Choices Matter|Cinematic|Crafting|FPS|First-Person|Futuristic|Great Soundtrack|Multiple Endings|Open World|Post-apocalyptic|RPG|Robots,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1180660,Tell Me Why,DONTNOD Entertainment,Xbox Game Studios ,0.6022,Depth,0.73,0.4474,0.5856,12927,0.8291,Very Positive,"500,000 .. 1,000,000",750000.0,19.99,,True,False,False,False,2020,Adventure,Action-Adventure|Adventure|Atmospheric|Beautiful|Choices Matter|Choose Your Own Adventure|Cinematic|Conversation|Drama|Dynamic Narration|Emotional|Episodic|Exploration|LGBTQ+|Multiple Endings,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1874880,Arma Reforger,Bohemia Interactive,Bohemia Interactive,0.6017,Depth,0.8305,0.6201,0.0549,16022,0.7055,Mostly Positive,"500,000 .. 1,000,000",750000.0,29.99,,True,False,True,True,2023,Action|Simulation|Strategy,1980s|Action|Cold War|FPS|First-Person|Military|Moddable|Multiplayer|Open World|PvE|PvP|Real Time Tactics|Realistic|Sandbox|Shooter,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1182620,Impostor Factory,Freebird Games,Freebird Games,0.6014,Anchor,0.6531,0.3108,0.9937,11116,0.9591,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,9.99,80,True,True,False,False,2021,Adventure|Casual|Indie|RPG,2D|Adventure|Atmospheric|Comedy|Cute|Emotional|Funny|Interactive Fiction|JRPG|Linear|Lovecraftian|Mystery|Narrative|Pixel Graphics|Psychological Horror,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
222480,Resident Evil Revelations,Capcom,Capcom,0.601,Anchor,0.7802,0.5275,0.3265,14460,0.7986,Mostly Positive,"500,000 .. 1,000,000",750000.0,19.99,77,True,False,True,True,2013,Action|Adventure,Action|Adventure|Atmospheric|Co-op|Female Protagonist|Gore|Great Soundtrack|Horror|Local Co-Op|Multiplayer|Online Co-Op|Sci-fi|Shooter|Singleplayer|Story Rich,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1061090,Jump King,Nexile,Nexile,0.601,Depth,0.6719,0.3375,0.9027,11450,0.9017,Very Positive,"500,000 .. 1,000,000",750000.0,12.99,,True,True,False,False,2019,Action|Adventure|Indie,2D|Action|Adventure|Atmospheric|Dark Humor|Difficult|Fantasy|Funny|Horror|Indie|Medieval|Philosophical|Pixel Graphics|Platformer|Precision Platformer,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1328840,Lost in Play,Happy Juice Games,Joystick Ventures,0.6007,Depth,0.1852,0.9184,0.9796,5997,0.9823,Overwhelmingly Positive,"100,000 .. 200,000",150000.0,19.99,,True,True,False,False,2022,Adventure|Indie,2D|Adventure|Atmospheric|Cartoon|Casual|Colorful|Comedy|Family Friendly|Fantasy|Female Protagonist|Funny|Hand-drawn|Indie|Mystery|Point & Click,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
