2615010,Necromantic,,game,false,Blinkmoon Games,Blinkmoon Games,6.99,20000,50000,0,5,1;;;
2615030,Xavian,,game,false,N,N,,0,20000,0,0,0;;;
2615040,Extreme Rally Raid,2024-05-23,game,false,Punto Simu Studios,Punto Simu Studios,11.99,0,20000,0,3,3;;;
2615090,My Cute Neighbor Serene,2023-12-03,game,false,simplecakestudio,simplecakestudio,2.99,0,20000,0,2,9;;;
2615100,Shiba Simulator Supreme,2023-10-13,game,false,Leo Lovehouse,Leo Lovehouse,5.99,0,20000,0,4,1;;;
2615120,Falling for Beans,2023-11-27,game,false,Duran and Schurz,Duran and Schurz,4.99,0,20000,1,3,1;;;
2615130,Cozy Room Decorator,2024-03-22,game,false,Lucky Roll Studio,Lucky Roll Studio,14.99,0,20000,0,3,1;;;
2615150,Hyper Tanks,,game,false,N,N,,0,20000,0,0,0;;;
2615160,Plastic Tactics Online Playtest,2024-02-26,game,false,N,N,,0,20000,0,0,0;;;
2615170,Toroa: Skycall Demo,2023-09-27,demo,true,N,N,,0,20000,0,0,0;;;
2615180,Raid Group,,game,false,N,N,,0,20000,0,0,0;;;
2615200,CHIN CHINNY CHIN MOUSE CHEESE CHIN TOES,2023-10-23,game,false,Revalopod,Revalopod,2.99,0,20000,0,2,30;;;
2615230,Rich everyone,2024-02-23,game,false,东风吹,东风吹,6.99,0,20000,0,3,3;;;
2615260,連繫世界的魔法,,game,false,N,N,,0,20000,0,0,0;;;
2615270,Survive: Forgotten and Abandoned,,game,false,N,N,,0,20000,0,0,0;;;
2615290,Mostroscopy,2023-10-30,game,false,Oribe Ware Games,Oribe Ware games,19.99,0,20000,0,2,2;;;
"2615300,Survival Guide 2,2024-06-13,game,false,""塔克工作室, 毛玮欣MAO WEIXIN, DARK STUDIO"",""塔克工作室, 毛玮欣MAO WEIXIN, DARK STUDIO"",3.99,0,20000,2,3,27";;;
2615330,LightBear,2023-10-10,game,false,LightBear Software Inc.,LightBear Software Inc.,14.99,0,20000,0,4,1;;;
2615340,PUSH Playtest,2023-09-27,game,false,N,N,,0,20000,0,0,0;;;
2615380,The Legend of Yan Loong 1+2,2023-11-21,game,false,Creetor,Creetor,8.96,20000,50000,0,3,3;;;
2615390,Ortheo Voyage,,game,false,N,N,,0,20000,0,0,0;;;
2615410,迷宮のドールポリス,2023-10-09,game,true,N,N,,0,20000,0,0,0;;;
2615430,Witchroid Vania: A Magical Girl’s Fantastical Adventures,,game,false,N,N,,0,20000,0,0,0;;;
2615440,Lloyd the Monkey 3: Judgement Day,2024-07-30,game,false,Meyer Games,Meyer Games,8.99,50000,100000,0,4,2;;;
2615460,守护之力,2023-10-13,game,false,T CHENG,T CHENG,0.99,0,20000,0,2,1;;;
2615480,Aboleo: Shadow of the Crown,,game,false,N,N,,0,20000,0,0,0;;;
2615500,Neuroshima Hex Demo,2023-10-06,demo,true,N,N,,0,20000,0,0,0;;;
2615510,Square Word: Hello Winter!❄️,2023-12-06,game,false,CCS,CCS,3.99,0,20000,0,2,1;;;
2615520,Spellslayer Demo,2023-09-25,demo,true,N,N,,0,20000,0,0,0;;;
2615530,失忆者的终章（The Amnesiac：Final Chapter）,2023-12-12,game,false,明枭网络,明枭网络,3.99,20000,50000,0,3,8;;;
2615570,Spellbrew Express,,game,false,N,N,,0,20000,0,0,0;;;
2615580,Alaskan Road Truckers Playtest,2023-10-07,game,false,N,N,,0,20000,0,0,0;;;
2615610,GhostCatcherPlaytest,2023-12-08,game,false,N,N,,0,20000,0,0,0;;;
2615620,Urban Explorer Playtest,2024-05-19,game,false,N,N,,0,20000,0,0,0;;;
2615630,Global Farmer,2024-10-07,game,false,Thera Bytes GmbH,Aerosoft GmbH,19.99,0,20000,61,3,9;;;
2615660,Boss Rush Delivery,,game,false,N,N,,0,20000,0,0,0;;;
2615670,Bewitching Sinners,2024-05-02,game,false,Miss Xero,Miss Xero,17.99,0,20000,13,2,1;;;
2615730,The Dream Office Demo,2023-10-09,demo,true,N,N,,0,20000,0,0,0;;;
2615750,Simulacro,,game,false,N,N,,0,20000,0,0,0;;;
2615760,Bewitching Sinners Demo,2023-09-26,demo,true,N,N,,0,20000,0,0,0;;;
2615770,Shenaniganza,,game,true,N,N,,0,20000,0,0,0;;;
2615810,One Night in Kawami,2024-01-17,game,true,N,N,,0,20000,0,0,0;;;
2615820,NecroCity Playtest,2023-10-19,game,false,N,N,,0,20000,0,0,0;;;
2615840,Food Fighters Demo,,demo,true,N,N,,0,20000,0,0,0;;;
"2615870,""Avy, Fables of the Night"",,game,false,N,N,,0,20000,0,0,0";;;
2615880,SprintLine,2024-02-05,game,false,ZRC_Productions,ZRC_Productions,4.99,0,20000,0,2,1;;;
2615940,Battlethorne,2023-11-10,game,false,Primarch Interactive,Primarch Interactive,9.99,20000,50000,0,4,1;;;
2616030,Chrysalis Demo,2023-09-25,demo,true,N,N,,0,20000,0,0,0;;;
2616040,Infected: Outpost,2023-12-01,game,false,Spacezero Interactive,Spacezero Interactive,5.99,0,20000,0,3,1;;;
2616050,Dual Bus Simulator,2023-10-19,game,false,TR Games,水月suigetsu,0.99,0,20000,0,5,23;;;
2616060,Blackhole on the Road,2023-10-16,game,false,Atomic,Atomic,0.99,0,20000,0,6,16;;;
2616090,Whacking Hell!,2024-06-12,game,false,Sanuk Games,Sanuk Games,9.99,0,20000,2,2,1;;;
2616100,Plague Lords,,game,false,N,N,,0,20000,0,0,0;;;
2616130,Zombie Death Day,,game,false,N,N,,0,20000,0,0,0;;;
2616140,Sunset Motel,,game,false,N,N,,0,20000,0,0,0;;;
2616170,Nebula Flow,2024-06-18,game,false,After Nap Games,After Nap Games,15.99,0,20000,0,3,2;;;
2616200,Miss Peacock,,game,false,N,N,,0,20000,0,0,0;;;
2616210,Thrift Shop Demo,2023-09-27,demo,true,N,N,,0,20000,0,0,0;;;
2616230,Battlecade,,game,true,N,N,,0,20000,0,0,0;;;
2616240,Martha's Dolls Demo,,demo,true,N,N,,0,20000,0,0,0;;;
2616260,SoundSc@pes,2023-11-07,game,false,Colin Stets,Colin Stets,0.99,0,20000,0,3,1;;;
2616270,Deer Hunt,,game,false,N,N,,0,20000,0,0,0;;;
2616320,Diesel Burners,,game,false,N,N,,0,20000,0,0,0;;;
2616340,Kill The Climbers Demo,2023-09-27,demo,true,N,N,,0,20000,0,0,0;;;
2616350,Virtual Touch Screen 2 Playtest,2023-10-27,game,false,N,N,,0,20000,0,0,0;;;
2616420,Hans,2023-11-06,game,false,at0m,at0m,4.99,20000,50000,2,1,13;;;
"2616440,COLDSTEEL's Sprite Studio,2023-11-02,game,false,""STEEL Softworks, LLC"",""STEEL Softworks, LLC"",9.99,0,20000,0,5,1";;;
2616450,Populous™ II: Trials of the Olympian Gods,2024-03-07,game,false,Bullfrog Productions,Electronic Arts,4.99,0,20000,3,2,1;;;
2616460,Dungeon Keeper™ 2,2024-03-07,game,false,Bullfrog Productions,Electronic Arts,4.99,100000,200000,86,2,9;;;
2616480,Neon Nirvana,,game,false,N,N,,0,20000,0,0,0;;;
2616490,Cave Runner,2023-12-14,game,false,Pixel Wave,Pixel Wave,3.99,0,20000,0,2,2;;;
2616500,Bridgebourn Demo,2023-09-30,demo,true,N,N,,0,20000,0,0,0;;;
2616540,Croak,,game,false,N,N,,0,20000,0,0,0;;;
2616550,Rescue The Prisoner,2023-11-01,game,true,N,N,,0,20000,0,0,0;;;
2616590,Elowyn and the Stolen Souls,,game,false,N,N,,0,20000,0,0,0;;;
2616630,Snack Of The Kitty,2023-12-08,game,false,PurrPlay Game Studio,PurrPlay Game Studio,4.99,0,20000,0,3,2;;;
2616650,Engraving,,game,false,N,N,,0,20000,0,0,0;;;
2616660,Ultra Foodmess 2 Demo,2023-10-09,demo,true,N,N,,0,20000,0,0,0;;;
2616670,Flappy Swan,2023-10-31,game,false,Schwan OG,Schwan OG,4.99,0,20000,1,2,1;;;
2616680,Khodam: The Contract,,game,false,N,N,,0,20000,0,0,0;;;
2616690,Bullet Demo,2023-10-19,demo,true,N,N,,0,20000,0,0,0;;;
2616700,Khodam: The Contract Demo,,demo,true,N,N,,0,20000,0,0,0;;;
2616710,FloraMancer : Seeds and Spells Demo,2023-10-09,demo,true,N,N,,0,20000,0,0,0;;;
2616720,GESTALT: The Fifth Day,2024-04-05,game,false,KINJAKO,072 Project,5.99,0,20000,0,2,4;;;
2616730,goblinAmerica Demo,2023-09-27,demo,true,N,N,,0,20000,0,0,0;;;
2616750,Witchhammer,,game,false,N,N,,0,20000,0,0,0;;;
2616760,Strange Investigations: Becoming,2023-10-02,game,false,Elephant,Big Fish Games,9.99,0,20000,0,2,1;;;
2616800,Merchants of Rosewall,,game,false,N,N,,0,20000,0,0,0;;;
2616810,Fwog,2024-08-23,game,false,Pinecone Studio Inc.,Pinecone Studio Inc.,14.99,0,20000,0,3,1;;;
2616840,Dead of Darkness Demo,2023-10-23,demo,true,N,N,,0,20000,0,0,0;;;
2616870,Chester The Chest Playtest,2023-10-30,game,false,N,N,,0,20000,0,0,0;;;
2616880,BroadSword Playtest,2023-11-16,game,false,N,N,,0,20000,0,0,0;;;
2616890,Chamberflame,2024-03-31,game,false,Jira Games,Jira Games,7.99,0,20000,0,3,1;;;
2616900,WFD,2023-10-30,game,false,HelloVR,HelloVR,7.99,0,20000,0,3,14;;;
2616930,XROOM,2023-10-31,game,true,N,N,,0,20000,0,0,0;;;
2616940,Stream or Die! Playtest,2024-04-25,game,false,N,N,,0,20000,0,0,0;;;
2617030,Pond Scum: A Gothic Swamp Tale,2023-12-24,game,false,UWU,UWU,4.99,0,20000,0,3,8;;;
2617060,Pogo3D Demo,2023-09-28,demo,true,N,N,,0,20000,0,0,0;;;
"2617090,Fowl Damage,2024-09-13,game,false,""May Gardens, Red Nexus Games Inc."",Red Nexus Games Inc.,14.99,0,20000,3,3,1";;;
2617100,Endless Alice Demo,2023-10-07,demo,true,N,N,,0,20000,0,0,0;;;
2617110,无限板块 Infinity Blocks,2024-06-03,game,false,SaGo studio,SaGo studio,0.99,0,20000,0,2,2;;;
2617140,Divinity Hunting,2023-10-19,game,false,Yamate,Yamate,5.99,0,20000,0,2,12;;;
2617150,Made in Melostead,,game,false,N,N,,0,20000,0,0,0;;;
2617160,JARPUG Demo,2024-06-09,demo,true,N,N,,0,20000,0,0,0;;;
2617170,Bite Size Terrors: eye candy,,game,false,N,N,,0,20000,0,0,0;;;
2617190,Soulshard,2024-02-12,game,false,Nibb Games,Nibb Games,1.99,0,20000,1,3,7;;;
"2617210,Lost Princess: Winterland,2023-10-26,game,false,""Tero Lunkka, Mixtor"",Tero Lunkka,0.99,0,20000,0,2,1";;;
2617250,噗哟噗哟大冒险Puyo Puyo Adventure Demo,2023-09-27,demo,true,N,N,,0,20000,0,0,0;;;
2617290,Project Chimera Playtest,2023-09-27,game,false,N,N,,0,20000,0,0,0;;;
2617300,Discrete Heart - 离散之心,2024-03-16,game,false,leakart,leakart,2.99,0,20000,0,3,2;;;
2617340,Terminator: Survivors,,game,false,N,N,,0,20000,0,0,0;;;
2617350,MACHO SPINNER,2023-12-10,game,false,NEOLAVI,indiegamesjapan,8.99,0,20000,0,2,4;;;
2617360,Paddle Protectors,,game,false,N,N,,0,20000,0,0,0;;;
2617400,Minimalist Tower Defense,2024-01-25,game,false,Happy213,Happy213,4.99,50000,100000,84,3,3;;;
2617410,Margoq's Lair Demo,2023-10-05,demo,true,N,N,,0,20000,0,0,0;;;
2617420,DarkSwarm Playtest,2023-11-25,game,false,N,N,,0,20000,0,0,0;;;
2617430,Order of the Elements,,game,false,N,N,,0,20000,0,0,0;;;
2617470,CatExpress,2023-11-05,game,false,米萌工作室,米萌工作室,3.99,0,20000,0,1,2;;;
2617500,Sunset Motel Playtest,2024-06-03,game,false,N,N,,0,20000,0,0,0;;;
2617560,Blacksmith Master Playtest,2024-05-22,game,false,N,N,,0,20000,0,0,0;;;
2617630,NEBULOUS: Fleet Command Playtest,2024-03-14,game,false,N,N,,0,20000,0,0,0;;;
2617670,Super Fantasy Kingdom Playtest,2024-02-13,game,false,N,N,,0,20000,0,0,0;;;
2617700,Tinkerlands,,game,false,N,N,,0,20000,0,0,0;;;
2617740,Cacildes Adventure,2024-04-27,game,false,André Fernandes,André Fernandes,4.99,0,20000,2,4,3;;;
2617750,Mech Academy Demo,2023-09-28,demo,true,N,N,,0,20000,0,0,0;;;
2617760,White Path,2024-04-30,game,false,DoubleAGames,DoubleAGames,7.99,0,20000,0,2,2;;;
2617800,Desktop Tourney World,2024-01-23,game,false,One leaf Games,One leaf Games,5.99,0,20000,7,5,2;;;
2617830,Vysions,,game,true,N,N,,0,20000,0,0,0;;;
2617870,PSYCHOFINGER,,game,false,N,N,,0,20000,0,0,0;;;
2617890,Halfly Playtest,2024-01-26,game,false,N,N,,0,20000,0,0,0;;;
2617900,Lea Demo,2023-09-28,demo,true,N,N,,0,20000,0,0,0;;;
2617910,Crabling Demo,2023-09-28,demo,true,N,N,,0,20000,0,0,0;;;
2617920,The Keeper's Book Playtest,2023-10-26,game,false,N,N,,0,20000,0,0,0;;;
2617930,This Side Up,2024-05-24,game,false,Szunami,Szunami,9.99,0,20000,0,2,1;;;
2617950,Bullets & Brains Demo,2024-09-19,demo,true,N,N,,0,20000,0,0,0;;;
2617970,Wildmagic Wizardry,,game,false,N,N,,0,20000,0,0,0;;;
2618050,Marsh,2023-10-27,game,false,TeeGK,TeeGK,4.99,0,20000,0,3,1;;;
2618060,Num-Sama,2023-10-20,game,false,N,N,,0,20000,0,0,0;;;
2618090,Mistward,2023-10-12,game,false,Sokpop Collective,Sokpop Collective,11.99,20000,50000,0,4,1;;;
2618100,Neon Ninja: Pixel Slasher,2023-11-07,game,false,HapGames,HapGames,4.99,0,20000,0,5,1;;;
2618110,Dracula's Prey - A Nightmare in Rome,,game,false,N,N,,0,20000,0,0,0;;;
2618130,Partizan,,game,false,N,N,,0,20000,0,0,0;;;
2618140,RE.wired,,game,false,N,N,,0,20000,0,0,0;;;
2618160,Legends of Starkadia,,game,false,N,N,,0,20000,0,0,0;;;
2618170,REARVIEW MIRROR,2024-01-25,game,false,CUBUS GAMES SL,CUBUS GAMES SL,11.99,20000,50000,0,3,3;;;
2618180,Under A Star Long Cold,2024-02-01,game,false,Antonio Freyre,Merlino Games,2.99,0,20000,1,1,1;;;
2618190,Age,2023-10-13,game,false,Age,Age,89.99,0,20000,0,2,1;;;
2618210,昭昭天命 Demo,2024-02-03,demo,true,N,N,,0,20000,0,0,0;;;
2618240,Keys And Kastles Demo,2023-10-13,demo,true,N,N,,0,20000,0,0,0;;;
2618250,Just Read The Instructions Demo,2023-09-28,demo,true,N,N,,0,20000,0,0,0;;;
2618260,The Great Exhibition of 1851 in VR,2024-09-26,game,true,N,N,,0,20000,0,0,0;;;
2618270,Project Werewulf Demo,2023-10-11,demo,true,N,N,,0,20000,0,0,0;;;
2618290,Temple of Revi Demo,2023-10-06,demo,true,N,N,,0,20000,0,0,0;;;
2618310,The Black Swan Playtest,2024-03-18,game,false,N,N,,0,20000,0,0,0;;;
2618350,Bounce Ball Blitz,2023-11-01,game,true,Andrew Bespaly,Andrew Bespaly,0.0,0,20000,0,6,1;;;
2618360,Kingdom of Fallen: The Last Stand,2024-05-15,game,false,DigitalSouls,DigitalSouls,10.99,0,20000,10,4,11;;;
2618370,Mossy Pixels,2023-12-04,game,true,N,N,,0,20000,0,0,0;;;
2618380,Death of Marionette,2024-01-19,game,false,Gustav,Gustav,6.99,0,20000,2,3,2;;;
2618390,The Fourth Sense Evolution: Stone Age,,game,false,N,N,,0,20000,0,0,0;;;
2618410,Dungeon's Anima Playtest,2023-10-25,game,false,N,N,,0,20000,0,0,0;;;
2618420,Infection Crisis : Fight For Life,2023-11-01,game,false,Branko Stojisavljević,BJS Studio,6.99,0,20000,0,5,2;;;
2618430,Dungeon's Anima - Alpha Demo,2023-10-30,demo,true,N,N,,0,20000,0,0,0;;;
2618500,Polygon Survival,2023-10-17,game,false,Performance Artist,Performance Artist,0.99,0,20000,0,6,1;;;
2618530,4Tacos Demo,2023-11-11,demo,true,N,N,,0,20000,0,0,0;;;
2618540,Oversleep,,game,false,N,N,,0,20000,0,0,0;;;
2618550,Oversleep Demo,2024-05-14,demo,true,N,N,,0,20000,0,0,0;;;
2618560,Oversleep Playtest,2024-05-07,game,false,N,N,,0,20000,0,0,0;;;
2618590,Loinkham TD Demo,2023-11-26,demo,true,N,N,,0,20000,0,0,0;;;
2618620,Secrets of the Dark Fortress,,game,false,N,N,,0,20000,0,0,0;;;
2618640,Prezzies,2023-10-16,game,false,Reens Studios,Reens Studios,6.99,0,20000,0,3,1;;;
2618660,无垢之恋 -绽放于春之花海-,,game,false,N,N,,0,20000,0,0,0;;;
2618670,Punch the Garden,,game,false,N,N,,0,20000,0,0,0;;;
2618690,Seas of Rebellion,,game,false,N,N,,0,20000,0,0,0;;;
2618700,The Mysterious Misadventures of Mollie & Mordecai Demo,,demo,true,N,N,,0,20000,0,0,0;;;
"2618710,Spaceport Trading Company,2023-11-07,game,false,""Digital Tectonics, LLC"",""Digital Tectonics, LLC"",11.24,0,20000,0,5,8";;;
2618770,The Night Of The Inquisitor Demo,2023-09-28,demo,true,N,N,,0,20000,0,0,0;;;
2618790,Infection Crysis : Fight For Life Playtest,2023-10-10,game,false,N,N,,0,20000,0,0,0;;;
2618800,Alien Break,2024-08-16,game,false,-yu-,-yu-,3.99,0,20000,0,3,1;;;
2618830,Layover Lovers,2023-10-17,game,true,N,N,,0,20000,0,0,0;;;
2618840,末世少女 Zombie Girl,2023-10-13,game,false,Utopia Studio,Utopia Game,9.99,50000,100000,2,4,2;;;
2618850,Exp10sion,2023-12-07,game,false,Exp10sion Studio,Exp10sion Studio,2.99,0,20000,1,3,2;;;
2618880,Schlosshelden,2023-10-31,game,true,N,N,,0,20000,0,0,0;;;
2618890,KOV,2023-11-01,game,true,N,N,,0,20000,0,0,0;;;
2618910,Poon Puzzle Demo,2024-01-05,demo,true,N,N,,0,20000,0,0,0;;;
2618920,Forgotten Hill The Third Axis,2023-10-26,game,true,N,N,,0,20000,0,0,0;;;
2618940,Desktop Pet Project,2023-10-26,game,false,Alterran Rumble,Alterran Rumble,2.99,0,20000,2,5,4;;;
2618970,Galactic Super Station,,game,false,N,N,,0,20000,0,0,0;;;
2618990,Polybius Invaders 2,,game,false,N,N,,0,20000,0,0,0;;;
2619000,Sea of Brave: Aidan Adventure,2023-11-13,game,false,Team Patrick,Team Patrick,11.99,0,20000,0,4,11;;;
2619020,Musical Dominotes,,game,false,N,N,,0,20000,0,0,0;;;
2619030,BAFF Halloween,2023-10-17,game,false,N,N,,0,20000,0,0,0;;;
2619040,SANDRIPPER,,game,false,N,N,,0,20000,0,0,0;;;
2619090,Lighark,2024-01-02,game,false,Corrupted Chunk,Corrupted Chunk,5.99,0,20000,0,5,2;;;
2619100,平安果 Demo,2023-10-02,demo,true,N,N,,0,20000,0,0,0;;;
2619110,77th: The Game,2024-01-17,game,true,N,N,,0,20000,0,0,0;;;
2619120,INFECTED - Super Soldier Project,2024-01-30,game,false,FassiGames,FassiGames,6.99,0,20000,0,5,7;;;
2619160,Fwog Demo,2024-08-28,demo,true,N,N,,0,20000,0,0,0;;;
2619170,ThisIsTheGame,,game,false,N,N,,0,20000,0,0,0;;;
2619180,小夜怪奇物语,2023-12-24,game,false,漠然旅者,漠然旅者,2.99,0,20000,0,2,2;;;
2619190,Aether Playtest,2023-10-09,game,false,N,N,,0,20000,0,0,0;;;
2619200,Doctor Arcana and The Secret of Shadowspire,,game,false,N,N,,0,20000,0,0,0;;;
2619210,Sympathia,2024-01-15,game,true,N,N,,0,20000,0,0,0;;;
2619220,DeResolution,2024-04-15,game,false,Scott H.F. Dunbar,Scott H.F. Dunbar,1.99,0,20000,0,2,1;;;
2619240,Daymare Town,,game,false,N,N,,0,20000,0,0,0;;;
2619250,Familiars.io,2024-01-19,game,true,N,N,,0,20000,0,0,0;;;
2619270,Merchant's Odyssey,,game,false,N,N,,0,20000,0,0,0;;;
2619280,DemonCountdown,2023-11-30,game,false,VicAgent,VicAgent,1.99,0,20000,0,3,9;;;
2619300,The Unknown Fear,2024-01-11,game,false,Douglas Feu,Douglas Feu,2.99,0,20000,0,3,2;;;
2619330,INFECTED - Super Soldier Project - DEMO,2023-09-28,demo,true,N,N,,0,20000,0,0,0;;;
2619350,Lewd Cell,2023-12-01,game,false,Lewd Leech,Lewd Leech,5.0,0,20000,0,1,1;;;
2619400,Animal Way,,game,false,N,N,,0,20000,0,0,0;;;
2619440,Codename Incubus,,game,false,N,N,,0,20000,0,0,0;;;
2619450,Tower of Hidden Waifus,2024-07-30,game,false,Mizuki Software,Mizuki Software,5.99,0,20000,0,2,14;;;
2619460,Star Knightess Aura Demo,2023-10-17,demo,true,N,N,,0,20000,0,0,0;;;
2619470,Ultimus Playtest,2023-09-26,game,false,N,N,,0,20000,0,0,0;;;
2619490,Bladeborne,,game,false,N,N,,0,20000,0,0,0;;;
2619510,Fantasy Amusement Park II,2024-05-31,game,false,Cat Paw Game,Shark Shark Game,5.99,0,20000,6,2,18;;;
2619520,Sliding,2023-10-18,game,false,N,N,,0,20000,0,0,0;;;
2619550,Pixelpusher Playtest,2023-11-05,game,false,N,N,,0,20000,0,0,0;;;
"2619570,Fallen Ninja,2023-10-11,game,false,""Valkeala Software, VS Revolution"",HaDe Games,6.99,0,20000,0,3,1";;;
2619610,Hellvivors Prologue,,game,true,N,N,,0,20000,0,0,0;;;
"2619630,""Die, Pablo! - A tower defense adventure"",,game,false,N,N,,0,20000,0,0,0";;;
2619640,Evil Hunt - Evil never sleeps,2024-07-01,game,false,WUM Studios GbR,WUM Studios GbR,12.99,0,20000,0,3,8;;;
2619650,Cauldron,,game,false,N,N,,0,20000,0,0,0;;;
2619660,Heartless Corporation,,game,false,N,N,,0,20000,0,0,0;;;
2619720,Chained Cucumber,,game,false,N,N,,0,20000,0,0,0;;;
2619740,Colorspace Demo,2023-10-09,demo,true,N,N,,0,20000,0,0,0;;;
2619750,Roots of Cinder,,game,false,N,N,,0,20000,0,0,0;;;
2619790,DUNGEON: Cradle of hell,2024-01-18,game,false,YANKULAND games,YANKULAND games,4.99,100000,200000,0,4,2;;;
2619850,Path To The Devil Demo,2023-09-27,demo,true,N,N,,0,20000,0,0,0;;;
2619860,Animated Jigsaw Puzzles,2024-02-15,game,false,BluePhoenixGames,BluePhoenixGames,6.99,0,20000,0,2,1;;;
2619880,Cacildes Adventure Demo,2023-09-27,demo,true,N,N,,0,20000,0,0,0;;;
2619890,Tales of the Laser Knights Demo,2024-04-29,demo,true,N,N,,0,20000,0,0,0;;;
2619900,Tiny Breakers Camp,2024-05-21,game,false,JuTek Pixel,JuTek Pixel,3.99,0,20000,0,5,4;;;
2619930,Peacemaker: Glorious Princess DEMO,2023-10-01,demo,true,N,N,,0,20000,0,0,0;;;
2619940,A Story About Farting,2024-04-22,game,false,Lizard Games,Lizard Games,1.64,0,20000,0,6,1;;;
2619950,Six Meat Under,2023-10-21,game,false,Clockwork Oblivion,Clockwork Oblivion,7.99,0,20000,0,1,8;;;
2619960,Glukhovo Demo,2023-10-31,demo,true,N,N,,0,20000,0,0,0;;;
2619970,Relentless Impetus,,game,false,N,N,,0,20000,0,0,0;;;
2619980,RA RA BOOM Playtest,2023-09-28,game,false,N,N,,0,20000,0,0,0;;;
2619990,Morphscape: The Stylized Prop Pursuit,,game,false,N,N,,0,20000,0,0,0;;;
2620000,BULLETHELL,2024-01-04,game,false,N,N,,0,20000,0,0,0;;;
2620020,Ash and Tor: Yuma's Quest,2024-03-05,game,false,Viscocat Entertainment,Viscocat Entertainment,3.99,0,20000,0,3,9;;;
2620060,Rocococo ~ Audiogame Fantastiqué Demo,2023-10-27,demo,true,N,N,,0,20000,0,0,0;;;
2620070,Derf Party Demo,,demo,true,N,N,,0,20000,0,0,0;;;
2620090,Redneck Joe Vs The Swamp Zombies Demo,2023-12-04,demo,true,N,N,,0,20000,0,0,0;;;
2620100,Project RyME Demo,2023-10-09,demo,true,N,N,,0,20000,0,0,0;;;
2620110,Battle Record: Graizor,2024-04-19,game,false,n00b c0de Games,n00b c0de Games,5.99,0,20000,0,2,1;;;
2620120,Searching,2024-04-01,game,false,Sharq,Sharq,3.99,0,20000,0,4,1;;;
"2620140,AVARIS3,2023-10-26,game,false,StudioGIW,""Mediascape Co.,Ltd."",44.99,0,20000,0,2,2";;;
2620150,AVARIS3 Demo,2023-10-08,demo,true,N,N,,0,20000,0,0,0;;;
2620200,Fight To The Death,2024-05-25,game,false,Amrita,Amrita,2.99,0,20000,0,5,9;;;
2620210,Jinshin,2023-12-21,game,false,Exe Create Inc.,KEMCO,14.99,0,20000,0,4,2;;;
2620220,Idle Mall Tycoon,,game,true,N,N,,0,20000,0,0,0;;;
2620240,Spectral Scream,2024-08-28,game,false,STOIC Ent.,STOIC Ent.,9.99,50000,100000,126,4,14;;;
2620250,The Glass Forest Playtest,2024-08-01,game,false,N,N,,0,20000,0,0,0;;;
2620270,Hearthkeeper Demo,2024-04-13,demo,true,N,N,,0,20000,0,0,0;;;
2620290,Divine Pig,2023-11-06,game,false,liugao,liugao,0.59,20000,50000,0,5,5;;;
2620300,Garden Of Coolembozo,,game,false,N,N,,0,20000,0,0,0;;;
2620310,iTop Easy Desktop,2023-11-23,game,true,N,N,,0,20000,0,0,0;;;
2620330,Stamped: an anti-travel game,2023-11-01,game,true,N,N,,0,20000,0,0,0;;;
2620340,Bounty City: 3-Way Battle,2024-07-24,game,false,SG ENTERTECH,SG ENTERTECH,10.99,0,20000,1,1,1;;;
"2620350,MagicMic - Real-time Voice Changer,2024-05-28,game,false,""iMyfone Technology Co., Ltd."",""iMyfone Technology Co., Ltd."",49.99,0,20000,6,3,16";;;
2620370,Crystalis Descendant Demo,2023-09-26,demo,true,N,N,,0,20000,0,0,0;;;
2620380,Art is Boom,2023-12-13,game,false,Egret lsland Games,Egret lsland Games,3.99,0,20000,0,5,2;;;
2620420,Horror In Hongdae,2024-08-09,game,false,Balsagames,Balsagames,6.99,0,20000,2,3,2;;;
2620440,Joninės,,game,false,N,N,,0,20000,0,0,0;;;
2620450,Highreach,,game,false,N,N,,0,20000,0,0,0;;;
2620460,Wizardry High School Exam,2023-11-15,game,false,My pixel is alive!,My pixel is alive!,3.99,0,20000,0,5,2;;;
2620500,imomushi,2023-10-26,game,false,AMURu,AMURu,1.99,0,20000,1,2,2;;;
2620530,Perfect Teams,2024-10-18,game,false,Lys Games,Lys Games,14.99,0,20000,2,2,2;;;
2620540,Against The Tide,,game,false,N,N,,0,20000,0,0,0;;;
2620550,Chessium: 3D Chess Battle,,game,false,N,N,,0,20000,0,0,0;;;
2620590,Marron's Day,,game,false,N,N,,0,20000,0,0,0;;;
2620610,Dungeons of Mysteria,2023-11-14,game,false,GrindalfGames,GrindalfGames,5.99,0,20000,0,4,1;;;
2620630,MONKEE GAME,,game,false,N,N,,0,20000,0,0,0;;;
2620640,Secret Photo,2023-10-28,game,false,GMG Game,GMG Game,4.99,0,20000,0,3,2;;;
2620660,SENTIENT STEEL Demo,2023-10-06,demo,true,N,N,,0,20000,0,0,0;;;
2620680,Halchemist Demo,2023-11-29,demo,true,N,N,,0,20000,0,0,0;;;
2620690,Aure,,game,false,N,N,,0,20000,0,0,0;;;
2620700,Home VR Demo,2023-10-21,demo,true,N,N,,0,20000,0,0,0;;;
2620710,灵兽江湖 Playtest,2024-04-02,game,false,N,N,,0,20000,0,0,0;;;
2620720,Pirates Odyssey Demo,2023-10-09,demo,true,N,N,,0,20000,0,0,0;;;
2620730,DEVIATOR,2024-08-01,game,false,Gami Studio,SapStaR Games,6.99,20000,50000,7,4,3;;;
