app_id,language
19000,Italian
19000,German
19000,Spanish - Spain
19020,English
19020,French
19020,German
19020,Italian
19020,Spanish - Spain
19200,English
19200,Russian
19210,English
19320,English
19500,English
19510,English
19680,English
19680,French
19680,German
19680,Italian
19680,Japanese
19680,Spanish - Spain
19800,English
19800,French
19800,Italian
19800,German
19800,Spanish - Spain
19830,English
19900,English
19900,French
19900,Italian
19900,German
19900,Spanish - Spain
19980,English
19980,French
19980,Italian
19980,German
19980,Spanish - Spain
20200,English
20500,English
20500,French
20500,German
20500,Italian
20500,Spanish - Spain
20500,Czech
20500,Polish
20500,Russian
20510,English
20510,French
20510,German
20510,Spanish - Spain
20510,Russian
20510,Ukrainian
20510,Italian
20510,Polish
20530,English
20540,English
20540,French
20540,German
20540,Italian
20540,Spanish - Spain
20550,English
20560,Danish
20560,Dutch
20560,English
20560,French
20560,German
20560,Italian
20560,Spanish - Spain
20560,Swedish
20570,English
20570,French
20570,German
20570,Italian
20570,Spanish - Spain
20700,English
20710,English
20720,English
20730,English
20820,English
20820,French
20820,German
20820,Italian
20820,Spanish - Spain
20920,English
20920,German
20920,French
20920,Spanish - Spain
20920,Russian
20920,Czech
20920,Hungarian
20920,Japanese
20920,Polish
20920,Turkish
20920,Traditional Chinese
20920,Italian
20920,Korean
20920,Portuguese - Brazil
21000,English
21000,French
21000,Spanish - Spain
21010,English
21010,French
21010,Italian
21010,German
21010,Spanish - Spain
21020,English
21020,French
21020,Italian
21020,German
21020,Spanish - Spain
21030,English
21030,French
21030,German
21030,Italian
21030,Spanish - Spain
21090,English
21100,English
21100,French
21100,German
21100,Italian
21100,Korean
21100,Polish
21100,Portuguese - Portugal
21100,Russian
21100,Spanish - Spain
21130,English
21130,French
21130,German
21130,Italian
21130,Spanish - Spain
21300,English
21310,English
21400,English
21410,English
21500,English
21510,English
21650,English
21650,French
21650,German
21650,Italian
21650,Spanish - Spain
21660,English
21660,Japanese
21670,English
21670,French
21670,Spanish - Spain
21670,Italian
21670,Russian
21670,Polish
21670,Japanese
21670,German
21670,Korean
21680,English
21680,French
21680,Spanish - Spain
21680,Italian
21680,Japanese
21680,German
21690,English
21690,French
21690,German
21690,Italian
21690,Japanese
21690,Spanish - Spain
21690,Czech
21690,Polish
21690,Russian
21690,Simplified Chinese
21690,Traditional Chinese
21780,English
21780,French
21780,German
21780,Italian
21780,Spanish - Spain
21800,English
21800,French
21800,German
21800,Italian
21800,Spanish - Spain
21980,English
21980,French
21980,German
21980,Italian
21980,Spanish - Spain
22000,English
22000,French
22000,Italian
22000,German
22000,Spanish - Spain
22000,Dutch
22000,Japanese
22000,Korean
22000,Simplified Chinese
22010,English
22100,English
22100,German
22100,Polish
22100,Simplified Chinese
22100,Traditional Chinese
22100,Czech
22110,English
22120,English
22130,English
22140,English
22150,English
22150,German
22160,English
22170,English
22180,English
22200,English
22200,German
22200,French
22200,Polish
22200,Spanish - Spain
22200,Italian
22220,English
22220,German
22220,French
22220,Polish
22220,Spanish - Spain
22230,English
22230,French
22230,German
22230,Italian
22230,Japanese
22230,Russian
22230,Spanish - Spain
22300,English
22300,French
22300,Italian
22300,German
22300,Spanish - Spain
22310,English
22310,French
22310,Italian
22310,German
22310,Spanish - Spain
22320,English
22320,French
22320,German
22330,English
22330,French
22330,Italian
22330,German
22330,Spanish - Spain
22340,English
22340,French
22340,German
22350,English
22350,French
22350,German
22350,Italian
22350,Spanish - Spain
22370,English
22370,French
22370,German
22370,Italian
22370,Spanish - Spain
22380,English
22380,French
22380,German
22380,Italian
22380,Spanish - Spain
22450,English
22450,French
22450,German
22450,Italian
22450,Spanish - Spain
22500,English
22500,Russian
22600,English
22600,French
22600,German
22600,Italian
22600,Spanish - Spain
22610,English
22610,French
22610,German
22610,Italian
22610,Japanese
22610,Spanish - Spain
22620,English
22620,French
22620,Italian
22620,Japanese
22620,Spanish - Spain
22650,English
22650,French
22650,German
22650,Italian
22650,Japanese
22650,Spanish - Spain
22660,English
22660,French
22660,German
22660,Italian
22660,Japanese
22660,Spanish - Spain
22670,English
22670,French
22670,German
22670,Italian
22670,Japanese
22670,Spanish - Spain
23150,English
23150,French
23150,German
23150,Italian
23150,Spanish - Spain
23300,English
23300,French
23300,Italian
23300,German
23300,Spanish - Spain
23300,Japanese
23310,English
23310,French
23310,Italian
23310,German
23310,Spanish - Spain
23310,Japanese
23320,English
23320,French
23320,Italian
23320,German
23320,Spanish
23320,Japanese
23380,English
23380,French
23380,German
23380,Italian
23380,Japanese
23380,Spanish - Spain
23400,English
23400,French
23400,German
23410,English
23410,French
23410,German
23420,English
23450,English
23450,French
23450,German
23455,English
23455,French
23455,German
23460,English
23460,German
23470,English
23470,French
23470,German
23490,English
23490,French
23490,German
23490,Italian
23490,Spanish - Spain
23500,English
23520,English
23520,French
23520,German
23520,Italian
23520,Spanish - Spain
23530,English
23600,English
23610,English
23700,English
24010,English
24010,French
24010,Italian
24010,German
24010,Spanish - Spain
24010,Polish
24010,Russian
24010,Simplified Chinese
24200,English
24240,English
24240,French
24240,German
24240,Italian
24240,Spanish - Spain
24400,English
24410,English
24410,French
24410,German
24410,Italian
24410,Spanish - Spain
24420,English
24430,English
24460,English
24460,French
24460,German
24460,Spanish - Spain
24480,English
24640,English
24650,English
24660,English
24670,English
24710,English
24720,English
24720,French
24720,German
24720,Italian
24720,Spanish - Spain
24720,Dutch
24720,Russian
24720,Polish
24720,Czech
24720,Hungarian
24720,Finnish
24720,Norwegian
24720,Swedish
24720,Danish
24720,Portuguese - Portugal
24780,English
24780,Danish
24780,Dutch
24780,French
24780,German
24780,Italian
24780,Spanish - Spain
24780,Swedish
24790,English
24790,Dutch
24790,French
24790,German
24790,Italian
24790,Polish
24790,Russian
24790,Spanish - Spain
24790,Swedish
24790,Hungarian
24800,English
24800,French
24800,German
24800,Italian
24800,Spanish - Spain
24800,Czech
24800,Hungarian
24800,Polish
24800,Russian
24810,English
24810,Dutch
24810,French
24810,German
24810,Italian
24810,Polish
24810,Russian
24810,Spanish - Spain
24810,Swedish
24810,Hungarian
24870,English
24870,French
24870,German
24870,Italian
24870,Polish
24870,Russian
24880,English
24880,French
24880,German
24880,Italian
24880,Polish
24880,Russian
25000,English
25010,English
25500,English
25510,English
25600,English
25610,English
25620,English
25700,English
25700,German
25700,Korean
25700,Portuguese - Portugal
25700,Spanish - Spain
25700,French
25700,Italian
25700,Russian
25710,English
25710,French
25710,Italian
25710,German
25710,Spanish - Spain
25710,Korean
25710,Portuguese
25710,Russian
25800,English
25800,German
25808,English
25808,German
25830,English
25850,English
25850,Russian
25890,English
25890,French
25890,German
25890,Spanish - Spain
25900,English
25900,Russian
25900,French
25900,Italian
25900,German
25900,Spanish - Spain
25900,Czech
25900,Japanese
25900,Hungarian
25900,Polish
25910,English
25910,French
25910,German
25910,Spanish - Spain
25930,English
25930,French
25930,German
25980,English
25990,English
26000,English
26000,French
26000,Italian
26000,German
26000,Spanish - Spain
26000,Korean
26000,Japanese
26000,Traditional Chinese
26010,English
26010,French
26010,Italian
26010,German
26010,Spanish
26010,Korean
26010,Japanese
26010,Traditional Chinese
26300,English
26500,English
26500,French
26500,German
26500,Italian
26500,Polish
26500,Russian
26510,English
26810,English
26810,French
26810,Italian
26810,Portuguese
26810,German
26810,Spanish - Spain
26810,Japanese
26810,Korean
26810,Traditional Chinese
26900,English
26910,English
27000,English
27000,Dutch
27000,Danish
27000,French
27000,German
27000,Hungarian
27000,Italian
27000,Portuguese - Portugal
27000,Spanish - Spain
27020,English
27030,Flemish
27030,English
27040,English
27040,Dutch
27050,English
27200,English
27200,French
27200,German
27200,Italian
27200,Spanish - Spain
27400,English
27610,English
27800,English
27800,French
27800,German
27800,Italian
27800,Spanish - Spain
27800,Portuguese - Portugal
27800,Japanese
27810,English
27810,Italian
27810,Japanese
27810,Portuguese - Portugal
27900,English
27900,French
27900,German
27900,Italian
27900,Spanish - Spain
27910,English
27910,French
27910,German
27910,Italian
27910,Spanish - Spain
27920,English
27940,English
27940,Polish
27940,Russian
27940,Spanish - Spain
28000,English
28000,French
28000,German
28000,Italian
28000,Spanish - Spain
29120,English
29120,German
29130,English
29130,German
29140,English
29150,English
29160,English
29170,English
29180,English
29180,French
29180,German
29180,Spanish - Spain
29180,Italian
29200,English
29700,English
29700,French
29700,German
29700,Italian
29700,Japanese
29700,Korean
29700,Polish
29700,Russian
29700,Spanish - Spain
29800,English
29900,English
29900,French
31100,English
31100,French
31100,German
31100,Italian
31100,Spanish - Spain
31170,English
31180,English
31190,English
31200,English
31210,English
31220,English
31230,English
31240,English
31250,English
31260,English
31270,English
31280,English
31290,English
31290,German
31300,English
31500,English
31700,English
31800,English
31810,English
31820,English
31830,English
31830,French
31840,English
31850,English
31860,English
31870,English
31880,English
31890,English
31900,English
31910,English
31920,English
31920,German
31930,English
31940,English
31950,English
31960,English
31970,English
31990,English
32000,English
32010,English
32110,English
32110,French
32110,German
32110,Italian
32110,Spanish - Spain
32110,Swedish
32117,English
32117,French
32117,German
32117,Italian
32117,Spanish
32117,Swedish
32120,English
32120,French
32120,German
32120,Italian
32120,Spanish - Spain
32120,Swedish
32127,English
32127,French
32127,German
32127,Italian
32127,Spanish - Spain
32127,Swedish
32140,English
32150,English
32160,English
32162,English
32200,English
32210,English
32310,English
32330,English
32330,Danish
32330,French
32330,German
32330,Italian
32330,Spanish - Spain
32340,English
32350,English
32350,French
32350,Italian
32350,German
32350,Spanish - Spain
32360,English
32360,French
32360,German
32360,Italian
32360,Spanish - Spain
32370,English
32370,German
32370,Spanish - Spain
32370,Italian
32370,French
32380,English
32380,French
32380,Italian
32380,Spanish - Spain
32390,English
32390,French
32390,Italian
32390,Spanish - Spain
32400,English
32400,French
32400,German
32400,Italian
32400,Spanish - Spain
32410,English
32410,French
32410,German
32420,English
32430,English
32430,French
32430,German
32430,Italian
32430,Spanish - Spain
32440,English
32440,French
32440,Italian
32440,German
32440,Spanish - Spain
32450,English
32450,French
32450,Italian
32450,German
32450,Spanish - Spain
32470,English
32470,French
32470,Italian
32470,German
32470,Spanish - Spain
32500,English
32500,French
32500,German
32500,Italian
32500,Spanish - Spain
32500,Polish
32500,Russian
32510,English
32510,Danish
32510,French
32510,German
32510,Italian
32510,Spanish - Spain
32610,English
32620,English
32630,English
32640,English
32650,English
32660,English
32680,English
32710,English
32720,English
32730,English
32740,English
32750,English
32760,English
32770,English
32900,English
32900,French
33100,English
33100,Russian
33110,English
33110,Russian
33120,English
33120,Russian
33130,English
33130,Russian
33140,English
33150,English
33160,English
33170,English
33180,English
33180,Russian
33220,English
33220,French
33220,German
33220,Italian
33220,Spanish - Spain
33230,English
33230,French
33230,German
33230,Italian
33230,Spanish - Spain
33230,Simplified Chinese
33230,Traditional Chinese
33230,Danish
33230,Dutch
33230,Korean
33230,Swedish
33290,English
33320,English
33320,French
33320,German
33320,Italian
33320,Spanish - Spain
33390,English
33390,French
33390,German
33390,Italian
33390,Spanish - Spain
33460,English
33460,French
33460,German
